Chrom,start,end,mid,sites,pi_H.sara,pi_H.leucadia,dxy_H.sara_H.leucadia,Fst_H.sara_H.leucadia
Chrom12,212754256,2.13E+08,1.06E+08,36107,0.0148,0.0057,0.0214,0.0565
Chrom12,212804257,2.13E+08,1.06E+08,36109,0.0122,0.0049,0.0216,0.0784
Chrom12,212854258,2.13E+08,1.06E+08,34358,0.0157,0.0049,0.0241,0.0656
Chrom12,212904259,2.13E+08,1.06E+08,38571,0.0164,0.005,0.0254,0.0666
Chrom12,212954260,2.13E+08,1.07E+08,38304,0.0137,0.004,0.0177,0.0488
Chrom12,213004261,2.13E+08,1.07E+08,35470,0.0126,0.0038,0.0186,0.0618
Chrom12,213054262,2.13E+08,1.07E+08,35974,0.0163,0.0052,0.0254,0.0666
Chrom12,213104263,2.13E+08,1.07E+08,37981,0.0158,0.004,0.0245,0.0686
Chrom12,213154264,2.13E+08,1.07E+08,37777,0.0112,0.0039,0.0201,0.0821
Chrom12,213204265,2.13E+08,1.07E+08,36375,0.0157,0.0043,0.0236,0.0651
Chrom12,213254266,2.13E+08,1.07E+08,34849,0.0171,0.0049,0.0244,0.059
Chrom12,213304267,2.13E+08,1.07E+08,36831,0.0139,0.0045,0.0199,0.0579
Chrom12,213354268,2.13E+08,1.07E+08,36221,0.0163,0.0049,0.0262,0.0708
Chrom12,213404269,2.13E+08,1.07E+08,39088,0.0147,0.0044,0.0246,0.0756
Chrom12,213454270,2.14E+08,1.07E+08,39418,0.0111,0.0053,0.0232,0.097
Chrom12,213504271,2.14E+08,1.07E+08,37612,0.0168,0.0053,0.0297,0.0816
Chrom12,213554272,2.14E+08,1.07E+08,33517,0.0177,0.0045,0.0236,0.0534
Chrom12,213604273,2.14E+08,1.07E+08,38241,0.0135,0.0053,0.0169,0.0424
Chrom12,213654274,2.14E+08,1.07E+08,37748,0.0108,0.0026,0.0191,0.0836
Chrom12,213704275,2.14E+08,1.07E+08,37834,0.0116,0.004,0.0179,0.0648
Chrom12,213754276,2.14E+08,1.07E+08,35356,0.0169,0.0057,0.0214,0.0456
Chrom12,213804277,2.14E+08,1.07E+08,36462,0.0179,0.0053,0.0248,0.0554
Chrom12,213854278,2.14E+08,1.07E+08,34687,0.0117,0.0051,0.0215,0.0817
Chrom12,213904279,2.14E+08,1.07E+08,35839,0.0169,0.005,0.0246,0.0607
Chrom12,213954280,2.14E+08,1.07E+08,38548,0.0158,0.007,0.0244,0.061
Chrom12,214004281,2.14E+08,1.07E+08,40014,0.01,0.0038,0.0198,0.0934
Chrom12,214054282,2.14E+08,1.07E+08,35879,0.0149,0.006,0.0231,0.063
Chrom12,214104283,2.14E+08,1.07E+08,37112,0.0082,0.0041,0.0202,0.1194
Chrom12,214154284,2.14E+08,1.07E+08,41064,0.0107,0.005,0.023,0.1006
Chrom12,214204285,2.14E+08,1.07E+08,39544,0.0156,0.0048,0.0223,0.0581
Chrom12,214254286,2.14E+08,1.07E+08,37787,0.0083,0.0022,0.0181,0.1106
Chrom12,214304287,2.14E+08,1.07E+08,34841,0.0179,0.0063,0.0276,0.0645
Chrom12,214354288,2.14E+08,1.07E+08,34294,0.0163,0.0057,0.0218,0.0499
Chrom12,214404289,2.14E+08,1.07E+08,38323,0.0163,0.006,0.0222,0.0513
Chrom12,214454290,2.15E+08,1.07E+08,31166,0.0185,0.0051,0.0226,0.0445
Chrom12,214504291,2.15E+08,1.07E+08,39435,0.0162,0.0063,0.0216,0.0485
Chrom12,214554292,2.15E+08,1.07E+08,37712,0.0137,0.0049,0.0168,0.0419
Chrom12,214604293,2.15E+08,1.07E+08,37922,0.0151,0.0063,0.0226,0.0589
Chrom12,214654294,2.15E+08,1.07E+08,36429,0.0181,0.0078,0.025,0.0504
Chrom12,214704295,2.15E+08,1.07E+08,37091,0.019,0.0068,0.0255,0.05
Chrom12,214754296,2.15E+08,1.07E+08,33300,0.0199,0.0075,0.0241,0.0401
Chrom12,214804297,2.15E+08,1.07E+08,33416,0.0186,0.0057,0.0252,0.0528
Chrom12,214854298,2.15E+08,1.07E+08,32879,0.0193,0.0077,0.0236,0.0398
Chrom12,214904299,2.15E+08,1.07E+08,36949,0.0189,0.006,0.0277,0.0603
Chrom12,214954300,2.15E+08,1.08E+08,37409,0.0172,0.0054,0.0215,0.0453
Chrom12,215004301,2.15E+08,1.08E+08,32506,0.0143,0.0039,0.0211,0.0626
Chrom12,215054302,2.15E+08,1.08E+08,27018,0.0148,0.0037,0.0216,0.0625
Chrom12,215104303,2.15E+08,1.08E+08,18761,0.016,0.0063,0.0267,0.0718
Chrom12,215154304,2.15E+08,1.08E+08,20871,0.0148,0.0049,0.0216,0.0596
Chrom12,215204305,2.15E+08,1.08E+08,8353,0.0167,0.0157,0.0219,0.0256
Chrom12,215254306,2.15E+08,1.08E+08,18107,0.0177,0.0079,0.0253,0.053
Chrom12,215304307,2.15E+08,1.08E+08,27727,0.0152,0.0048,0.0254,0.0748
Chrom12,215354308,2.15E+08,1.08E+08,34818,0.0175,0.0043,0.0229,0.0522
Chrom12,215404309,2.15E+08,1.08E+08,35216,0.021,0.007,0.0267,0.0463
Chrom12,215454310,2.16E+08,1.08E+08,33299,0.0212,0.0075,0.0283,0.05
Chrom12,215504311,2.16E+08,1.08E+08,36618,0.0182,0.0068,0.0255,0.0537
Chrom12,215554312,2.16E+08,1.08E+08,35217,0.0206,0.0068,0.0281,0.0528
Chrom12,215604313,2.16E+08,1.08E+08,37319,0.0202,0.0068,0.0275,0.0521
Chrom12,215654314,2.16E+08,1.08E+08,30444,0.0207,0.0081,0.0264,0.0441
Chrom12,215704315,2.16E+08,1.08E+08,34673,0.0211,0.007,0.0263,0.044
Chrom12,215754316,2.16E+08,1.08E+08,38095,0.018,0.0074,0.0223,0.0405
Chrom12,215804317,2.16E+08,1.08E+08,37640,0.0157,0.0073,0.0216,0.0484
Chrom12,215854318,2.16E+08,1.08E+08,31283,0.0181,0.0067,0.0248,0.0516
Chrom12,215904319,2.16E+08,1.08E+08,36451,0.0211,0.0107,0.0281,0.0437
Chrom12,215954320,2.16E+08,1.08E+08,37632,0.0179,0.0061,0.0242,0.0519
Chrom12,216004321,2.16E+08,1.08E+08,32942,0.0174,0.0053,0.024,0.055
Chrom12,216054322,2.16E+08,1.08E+08,36748,0.0165,0.0066,0.0202,0.0399
Chrom12,216104323,2.16E+08,1.08E+08,22422,0.0149,0.0052,0.0207,0.0538
Chrom12,216154324,2.16E+08,1.08E+08,35633,0.0178,0.004,0.0226,0.0498
Chrom12,216204325,2.16E+08,1.08E+08,38349,0.0158,0.0047,0.0197,0.0455
Chrom12,216254326,2.16E+08,1.08E+08,36220,0.0171,0.0053,0.0222,0.0488
Chrom12,216304327,2.16E+08,1.08E+08,35637,0.0153,0.0055,0.0245,0.0686
Chrom12,216354328,2.16E+08,1.08E+08,37816,0.0176,0.0051,0.022,0.046
Chrom12,216404329,2.16E+08,1.08E+08,37563,0.0194,0.0083,0.0233,0.037
Chrom12,216454330,2.17E+08,1.08E+08,38175,0.0157,0.0048,0.0206,0.0503
Chrom12,216504331,2.17E+08,1.08E+08,31738,0.0172,0.0075,0.0233,0.0478
Chrom12,216554332,2.17E+08,1.08E+08,36770,0.0138,0.0041,0.0225,0.0728
Chrom12,216604333,2.17E+08,1.08E+08,39718,0.0188,0.0061,0.0262,0.0549
Chrom12,216654334,2.17E+08,1.08E+08,34507,0.0181,0.0051,0.026,0.0595
Chrom12,216704335,2.17E+08,1.08E+08,37054,0.0195,0.0056,0.0293,0.0644
Chrom12,216754336,2.17E+08,1.08E+08,34429,0.0185,0.0063,0.0242,0.0481
Chrom12,216804337,2.17E+08,1.08E+08,37027,0.0161,0.0054,0.0241,0.0623
Chrom12,216854338,2.17E+08,1.08E+08,36520,0.0158,0.0066,0.0216,0.0494
Chrom12,216904339,2.17E+08,1.08E+08,39036,0.0122,0.0045,0.0213,0.0775
Chrom12,216954340,2.17E+08,1.09E+08,33756,0.0179,0.0032,0.024,0.0571
Chrom12,217004341,2.17E+08,1.09E+08,30570,0.0209,0.0055,0.0286,0.0555
Chrom12,217054342,2.17E+08,1.09E+08,18723,0.0218,0.009,0.0289,0.0467
Chrom12,217104343,2.17E+08,1.09E+08,16458,0.0217,0.0063,0.0277,0.048
Chrom12,217154344,2.17E+08,1.09E+08,33969,0.0218,0.0083,0.0277,0.0441
Chrom12,217204345,2.17E+08,1.09E+08,20838,0.0196,0.005,0.025,0.0492
Chrom12,217254346,2.17E+08,1.09E+08,32782,0.0171,0.0069,0.0238,0.0521
Chrom12,217304347,2.17E+08,1.09E+08,29451,0.019,0.0065,0.0243,0.0463
Chrom12,217354348,2.17E+08,1.09E+08,33247,0.0184,0.0073,0.0259,0.0532
Chrom12,217404349,2.17E+08,1.09E+08,32304,0.0174,0.0053,0.0229,0.0501
Chrom12,217454350,2.18E+08,1.09E+08,32810,0.0183,0.0058,0.027,0.0609
Chrom12,217504351,2.18E+08,1.09E+08,33154,0.0187,0.0069,0.0244,0.0468
Chrom12,217554352,2.18E+08,1.09E+08,35106,0.0201,0.0066,0.023,0.0369
Chrom12,217604353,2.18E+08,1.09E+08,29982,0.0193,0.0056,0.0259,0.053
Chrom12,217654354,2.18E+08,1.09E+08,37450,0.0199,0.0073,0.026,0.0471
Chrom12,217704355,2.18E+08,1.09E+08,32860,0.0187,0.0067,0.0236,0.0447
Chrom12,217754356,2.18E+08,1.09E+08,38191,0.0164,0.0057,0.0217,0.0496
Chrom12,217804357,2.18E+08,1.09E+08,37082,0.0173,0.0067,0.0233,0.0495
Chrom12,217854358,2.18E+08,1.09E+08,31000,0.0199,0.0049,0.0246,0.0467
Chrom12,217904359,2.18E+08,1.09E+08,30321,0.0178,0.0083,0.0215,0.0361
Chrom12,217954360,2.18E+08,1.09E+08,35083,0.0186,0.0051,0.0278,0.0639
Chrom12,218004361,2.18E+08,1.09E+08,37861,0.0189,0.0056,0.0237,0.046
Chrom12,218054362,2.18E+08,1.09E+08,36300,0.0141,0.0046,0.02,0.0564
Chrom12,218104363,2.18E+08,1.09E+08,35289,0.0172,0.0057,0.0231,0.0511
Chrom12,218154364,2.18E+08,1.09E+08,30683,0.0218,0.0071,0.0276,0.0458
Chrom12,218204365,2.18E+08,1.09E+08,35726,0.0104,0.0034,0.0169,0.071
Chrom12,218254366,2.18E+08,1.09E+08,34174,0.0177,0.0064,0.0271,0.0632
Chrom12,218304367,2.18E+08,1.09E+08,39163,0.0168,0.0051,0.0217,0.0489
Chrom12,218354368,2.18E+08,1.09E+08,39034,0.0166,0.0061,0.0236,0.0557
Chrom12,218404369,2.18E+08,1.09E+08,39336,0.0149,0.0049,0.0221,0.0614
Chrom12,218454370,2.19E+08,1.09E+08,37004,0.018,0.0064,0.0246,0.0523
Chrom12,218504371,2.19E+08,1.09E+08,34201,0.0169,0.0053,0.0208,0.0438
Chrom12,218554372,2.19E+08,1.09E+08,37206,0.0169,0.0075,0.0215,0.0416
Chrom12,218604373,2.19E+08,1.09E+08,38583,0.0175,0.007,0.024,0.0506
Chrom12,218654374,2.19E+08,1.09E+08,40096,0.0147,0.0052,0.0202,0.0523
Chrom12,218704375,2.19E+08,1.09E+08,33037,0.0205,0.0058,0.0264,0.0491
Chrom12,218754376,2.19E+08,1.09E+08,38233,0.0187,0.0072,0.0264,0.0538
Chrom12,218804377,2.19E+08,1.09E+08,35930,0.0163,0.0079,0.0244,0.0565
Chrom12,218854378,2.19E+08,1.09E+08,33109,0.0177,0.0041,0.0236,0.0544
Chrom12,218904379,2.19E+08,1.09E+08,31193,0.02,0.0072,0.0255,0.0451
Chrom12,218954380,2.19E+08,1.10E+08,37676,0.018,0.0046,0.0239,0.0531
Chrom12,219004381,2.19E+08,1.10E+08,33594,0.0189,0.0046,0.0249,0.0526
Chrom12,219054382,2.19E+08,1.10E+08,35080,0.0186,0.0059,0.0238,0.0473
Chrom12,219104383,2.19E+08,1.10E+08,33033,0.0141,0.0059,0.0197,0.0522
Chrom12,219154384,2.19E+08,1.10E+08,34421,0.0173,0.0065,0.0229,0.048
Chrom12,219204385,2.19E+08,1.10E+08,35040,0.0173,0.0047,0.0218,0.0474
Chrom12,219254386,2.19E+08,1.10E+08,35415,0.0157,0.0059,0.0236,0.0605
Chrom12,219304387,2.19E+08,1.10E+08,38823,0.013,0.0062,0.0187,0.0527
Chrom12,219354388,2.19E+08,1.10E+08,37706,0.015,0.0052,0.0209,0.0543
Chrom12,219404389,2.19E+08,1.10E+08,39186,0.0142,0.0055,0.021,0.0588
Chrom12,219454390,2.20E+08,1.10E+08,37548,0.0122,0.0053,0.0216,0.0771
Chrom12,219504391,2.20E+08,1.10E+08,34765,0.0174,0.0049,0.0232,0.0523
Chrom12,219554392,2.20E+08,1.10E+08,38691,0.0157,0.0066,0.0195,0.0406
Chrom12,219604393,2.20E+08,1.10E+08,35916,0.0195,0.0059,0.0228,0.0397
Chrom12,219654394,2.20E+08,1.10E+08,32961,0.0192,0.0103,0.0266,0.0467
Chrom12,219704395,2.20E+08,1.10E+08,34907,0.0184,0.0044,0.0242,0.0529
Chrom12,219754396,2.20E+08,1.10E+08,37013,0.0152,0.0058,0.0201,0.0482
Chrom12,219804397,2.20E+08,1.10E+08,34714,0.0143,0.0063,0.0203,0.0527
Chrom12,219854398,2.20E+08,1.10E+08,38896,0.0155,0.0061,0.0217,0.0528
Chrom12,219904399,2.20E+08,1.10E+08,36844,0.0187,0.0068,0.0233,0.0428
Chrom12,219954400,2.20E+08,1.10E+08,36292,0.0217,0.0083,0.0258,0.0383
Chrom12,220004401,2.20E+08,1.10E+08,39399,0.0133,0.0053,0.0161,0.0387
Chrom12,220054402,2.20E+08,1.10E+08,41828,0.013,0.0051,0.0165,0.0436
Chrom12,220104403,2.20E+08,1.10E+08,41564,0.0139,0.004,0.0175,0.0466
Chrom12,220154404,2.20E+08,1.10E+08,38580,0.0182,0.0065,0.0243,0.0496
Chrom12,220204405,2.20E+08,1.10E+08,36738,0.0145,0.0046,0.0169,0.0387
Chrom12,220254406,2.20E+08,1.10E+08,36279,0.0177,0.009,0.0246,0.0479
Chrom12,220304407,2.20E+08,1.10E+08,28514,0.019,0.0065,0.0229,0.0407
Chrom12,220354408,2.20E+08,1.10E+08,36089,0.0192,0.0075,0.0243,0.0434
Chrom12,220404409,2.20E+08,1.10E+08,32114,0.0197,0.0071,0.0244,0.0424
Chrom12,220454410,2.21E+08,1.10E+08,32214,0.0201,0.0081,0.0254,0.043
Chrom12,220504411,2.21E+08,1.10E+08,35387,0.0182,0.0069,0.0251,0.0523
Chrom12,220554412,2.21E+08,1.10E+08,35891,0.0169,0.0067,0.021,0.0411
Chrom12,220604413,2.21E+08,1.10E+08,30872,0.0163,0.0059,0.0224,0.0524
Chrom12,220654414,2.21E+08,1.10E+08,38977,0.0153,0.0054,0.0198,0.0472
Chrom12,220704415,2.21E+08,1.10E+08,38570,0.0147,0.0049,0.0195,0.0496
Chrom12,220754416,2.21E+08,1.10E+08,38389,0.0159,0.0055,0.0226,0.0563
Chrom12,220804417,2.21E+08,1.10E+08,36681,0.0216,0.0064,0.0282,0.05
Chrom12,220854418,2.21E+08,1.10E+08,35125,0.0199,0.0059,0.025,0.0465
Chrom12,220904419,2.21E+08,1.10E+08,37681,0.0187,0.0042,0.0247,0.0538
Chrom12,220954420,2.21E+08,1.11E+08,36519,0.0169,0.008,0.0218,0.0419
Chrom12,221004421,2.21E+08,1.11E+08,33173,0.0188,0.0067,0.0267,0.056
Chrom12,221054422,2.21E+08,1.11E+08,37149,0.0178,0.0051,0.0246,0.0554
Chrom12,221104423,2.21E+08,1.11E+08,31160,0.0187,0.008,0.0256,0.0494
Chrom12,221154424,2.21E+08,1.11E+08,32741,0.0192,0.008,0.0292,0.0606
Chrom12,221204425,2.21E+08,1.11E+08,35221,0.0201,0.0078,0.0255,0.0436
Chrom12,221254426,2.21E+08,1.11E+08,33738,0.0198,0.0073,0.0235,0.0384
Chrom12,221304427,2.21E+08,1.11E+08,35581,0.0201,0.0083,0.0243,0.0381
Chrom12,221354428,2.21E+08,1.11E+08,33311,0.0184,0.0074,0.0236,0.0442
Chrom12,221404429,2.21E+08,1.11E+08,35137,0.0185,0.006,0.0228,0.0437
Chrom12,221454430,2.22E+08,1.11E+08,39152,0.0169,0.007,0.0224,0.0468
Chrom12,221504431,2.22E+08,1.11E+08,41016,0.0148,0.0058,0.0217,0.058
Chrom12,221554432,2.22E+08,1.11E+08,38833,0.0136,0.0027,0.0207,0.0692
Chrom12,221604433,2.22E+08,1.11E+08,38530,0.0136,0.0042,0.0178,0.0495
Chrom12,221654434,2.22E+08,1.11E+08,40149,0.0141,0.0043,0.02,0.0574
Chrom12,221704435,2.22E+08,1.11E+08,33816,0.012,0.0063,0.0186,0.0584
Chrom12,221754436,2.22E+08,1.11E+08,25208,0.0104,0.0058,0.0175,0.0669
Chrom12,221804437,2.22E+08,1.11E+08,40356,0.0068,0.0023,0.0131,0.0904
Chrom12,221854438,2.22E+08,1.11E+08,39058,0.0114,0.003,0.0171,0.0651
Chrom12,221904439,2.22E+08,1.11E+08,39551,0.015,0.0054,0.0227,0.0623
Chrom12,221954440,2.22E+08,1.11E+08,39285,0.0118,0.005,0.0221,0.0845
Chrom12,222004441,2.22E+08,1.11E+08,40789,0.0129,0.0048,0.0222,0.0759
Chrom12,222054442,2.22E+08,1.11E+08,38581,0.015,0.0046,0.0197,0.0502
Chrom12,222104443,2.22E+08,1.11E+08,36665,0.0146,0.0061,0.0174,0.0368
Chrom12,222154444,2.22E+08,1.11E+08,30590,0.0115,0.0054,0.0186,0.0656
Chrom12,222204445,2.22E+08,1.11E+08,12057,0.0175,0.0057,0.024,0.0535
Chrom12,222254446,2.22E+08,1.11E+08,31986,0.0176,0.0058,0.023,0.0486
Chrom12,222304447,2.22E+08,1.11E+08,36053,0.0205,0.006,0.0283,0.0554
Chrom12,222354448,2.22E+08,1.11E+08,38256,0.0192,0.0068,0.0248,0.0466
Chrom12,222404449,2.22E+08,1.11E+08,38236,0.0184,0.0061,0.0238,0.048
Chrom12,222454450,2.23E+08,1.11E+08,30015,0.0166,0.0069,0.0224,0.0483
Chrom12,222504451,2.23E+08,1.11E+08,34459,0.0186,0.0069,0.0246,0.048
Chrom12,222554452,2.23E+08,1.11E+08,32861,0.0194,0.0072,0.0252,0.0465
Chrom12,222604453,2.23E+08,1.11E+08,35574,0.0175,0.0055,0.0221,0.0457
Chrom12,222654454,2.23E+08,1.11E+08,38595,0.017,0.0059,0.0229,0.0507
Chrom12,222704455,2.23E+08,1.11E+08,38014,0.019,0.0066,0.0249,0.0485
Chrom12,222754456,2.23E+08,1.11E+08,42452,0.0116,0.0039,0.0177,0.0642
Chrom12,222804457,2.23E+08,1.11E+08,36510,0.0163,0.0078,0.0222,0.0474
Chrom12,222854458,2.23E+08,1.11E+08,32120,0.0141,0.0043,0.0224,0.07
Chrom12,222904459,2.23E+08,1.11E+08,37352,0.0118,0.0035,0.0187,0.0692
Chrom12,222954460,2.23E+08,1.12E+08,36137,0.0155,0.0061,0.0234,0.0606
Chrom12,223004461,2.23E+08,1.12E+08,42289,0.0103,0.0039,0.0169,0.07
Chrom12,223054462,2.23E+08,1.12E+08,39028,0.0127,0.0048,0.0194,0.0627
Chrom12,223104463,2.23E+08,1.12E+08,35305,0.0136,0.0054,0.0196,0.056
Chrom12,223154464,2.23E+08,1.12E+08,40176,0.0141,0.0063,0.0195,0.0497
Chrom12,223204465,2.23E+08,1.12E+08,40217,0.0124,0.0055,0.0191,0.0614
Chrom12,223254466,2.23E+08,1.12E+08,38345,0.0127,0.0047,0.0198,0.065
Chrom12,223304467,2.23E+08,1.12E+08,38067,0.0173,0.0061,0.0214,0.0428
Chrom12,223354468,2.23E+08,1.12E+08,36039,0.0184,0.0065,0.024,0.0476
Chrom12,223404469,2.23E+08,1.12E+08,38200,0.017,0.0062,0.0213,0.0435
Chrom12,223454470,2.24E+08,1.12E+08,36610,0.015,0.0058,0.0195,0.0459
Chrom12,223504471,2.24E+08,1.12E+08,39562,0.0163,0.0071,0.0216,0.0461
Chrom12,223554472,2.24E+08,1.12E+08,35463,0.0172,0.0074,0.0235,0.0492
Chrom12,223604473,2.24E+08,1.12E+08,36485,0.0158,0.0053,0.0238,0.0626
Chrom12,223654474,2.24E+08,1.12E+08,42110,0.0106,0.0033,0.0169,0.0697
Chrom12,223704475,2.24E+08,1.12E+08,38884,0.0145,0.0025,0.0206,0.0631
Chrom12,223754476,2.24E+08,1.12E+08,39643,0.014,0.0049,0.0198,0.0557
Chrom12,223804477,2.24E+08,1.12E+08,41860,0.008,0.0038,0.0192,0.1162
Chrom12,223854478,2.24E+08,1.12E+08,40769,0.0109,0.0047,0.0202,0.0823
Chrom12,223904479,2.24E+08,1.12E+08,38390,0.0118,0.0047,0.0169,0.0548
Chrom12,223954480,2.24E+08,1.12E+08,37484,0.0135,0.0052,0.0188,0.053
Chrom12,224004481,2.24E+08,1.12E+08,36479,0.0174,0.0056,0.022,0.0461
Chrom12,224054482,2.24E+08,1.12E+08,39024,0.0176,0.0066,0.0229,0.0467
Chrom12,224104483,2.24E+08,1.12E+08,33709,0.017,0.0051,0.0204,0.0418
Chrom12,224154484,2.24E+08,1.12E+08,35440,0.014,0.0041,0.0223,0.0703
Chrom12,224204485,2.24E+08,1.12E+08,39905,0.0168,0.006,0.0241,0.0565
Chrom12,224254486,2.24E+08,1.12E+08,40312,0.0125,0.0047,0.0186,0.0594
Chrom12,224304487,2.24E+08,1.12E+08,40172,0.0153,0.0037,0.0197,0.0505
Chrom12,224354488,2.24E+08,1.12E+08,36410,0.0165,0.005,0.0201,0.0428
Chrom12,224404489,2.24E+08,1.12E+08,34679,0.013,0.0042,0.0185,0.057
Chrom12,224454490,2.25E+08,1.12E+08,40941,0.0115,0.0048,0.0218,0.0865
Chrom12,224504491,2.25E+08,1.12E+08,37400,0.0119,0.0041,0.0193,0.0704
Chrom12,224554492,2.25E+08,1.12E+08,38241,0.0108,0.0044,0.021,0.0894
Chrom12,224604493,2.25E+08,1.12E+08,42089,0.007,0.0038,0.0152,0.0991
Chrom12,224654494,2.25E+08,1.12E+08,41114,0.0108,0.0032,0.0165,0.0653
Chrom12,224704495,2.25E+08,1.12E+08,40372,0.0105,0.0048,0.0199,0.0843
Chrom12,224754496,2.25E+08,1.12E+08,40955,0.0135,0.0044,0.021,0.0662
Chrom12,224804497,2.25E+08,1.12E+08,38823,0.0169,0.0061,0.023,0.0519
Chrom12,224854498,2.25E+08,1.12E+08,38782,0.0155,0.0056,0.0201,0.0468
Chrom12,224904499,2.25E+08,1.12E+08,38635,0.0144,0.0053,0.0218,0.0619
Chrom12,224954500,2.25E+08,1.13E+08,36701,0.0098,0.0045,0.0221,0.1072
Chrom12,225004501,2.25E+08,1.13E+08,38643,0.0105,0.0051,0.0199,0.0833
Chrom12,225054502,2.25E+08,1.13E+08,30456,0.0123,0.0046,0.02,0.0695
Chrom12,225104503,2.25E+08,1.13E+08,38927,0.0124,0.0054,0.0173,0.051
Chrom12,225154504,2.25E+08,1.13E+08,34527,0.0144,0.0118,0.025,0.0607
Chrom12,225204505,2.25E+08,1.13E+08,33945,0.0195,0.0179,0.0297,0.0421
Chrom12,225254506,2.25E+08,1.13E+08,34255,0.017,0.0073,0.0221,0.0443
Chrom12,225304507,2.25E+08,1.13E+08,34063,0.0165,0.0079,0.0233,0.0507
Chrom12,225354508,2.25E+08,1.13E+08,37880,0.0145,0.0066,0.0193,0.0452
Chrom12,225404509,2.25E+08,1.13E+08,37967,0.012,0.005,0.0165,0.0504
Chrom12,225454510,2.26E+08,1.13E+08,24809,0.0085,0.0047,0.0136,0.0611
Chrom12,225504511,2.26E+08,1.13E+08,39268,0.0132,0.0063,0.0184,0.0494
Chrom12,225554512,2.26E+08,1.13E+08,38729,0.0168,0.0086,0.0236,0.0487
Chrom12,225604513,2.26E+08,1.13E+08,41051,0.0103,0.0041,0.0178,0.0753
Chrom12,225654514,2.26E+08,1.13E+08,37059,0.0134,0.006,0.023,0.0728
Chrom12,225704515,2.26E+08,1.13E+08,37728,0.017,0.0055,0.0246,0.0586
Chrom12,225754516,2.26E+08,1.13E+08,38771,0.0171,0.0063,0.0246,0.0568
Chrom12,225804517,2.26E+08,1.13E+08,36147,0.018,0.0063,0.0246,0.0519
Chrom12,225854518,2.26E+08,1.13E+08,35132,0.014,0.0064,0.0221,0.0631
Chrom12,225904519,2.26E+08,1.13E+08,32097,0.0161,0.0068,0.0237,0.0568
Chrom12,225954520,2.26E+08,1.13E+08,33520,0.0152,0.0076,0.0261,0.0715
Chrom12,226004521,2.26E+08,1.13E+08,34251,0.0196,0.0094,0.0244,0.0386
Chrom12,226054522,2.26E+08,1.13E+08,38187,0.0165,0.0071,0.0231,0.0517
Chrom12,226104523,2.26E+08,1.13E+08,32875,0.0168,0.0076,0.0219,0.044
Chrom12,226154524,2.26E+08,1.13E+08,36877,0.0196,0.0058,0.0246,0.0461
Chrom12,226204525,2.26E+08,1.13E+08,29785,0.0194,0.0062,0.0249,0.0473
Chrom12,226254526,2.26E+08,1.13E+08,36848,0.0177,0.0059,0.023,0.0479
Chrom12,226304527,2.26E+08,1.13E+08,39524,0.0149,0.0065,0.0234,0.0634
Chrom12,226354528,2.26E+08,1.13E+08,33887,0.0116,0.0045,0.0184,0.0664
Chrom12,226404529,2.26E+08,1.13E+08,37322,0.0182,0.0057,0.0229,0.0456
Chrom12,226454530,2.27E+08,1.13E+08,35297,0.0206,0.0076,0.0251,0.0411
Chrom12,226504531,2.27E+08,1.13E+08,34256,0.0201,0.007,0.0287,0.0568
Chrom12,226554532,2.27E+08,1.13E+08,35301,0.0206,0.0061,0.026,0.047
Chrom12,226604533,2.27E+08,1.13E+08,37859,0.0178,0.0064,0.0265,0.0603
Chrom12,226654534,2.27E+08,1.13E+08,35382,0.0142,0.0062,0.0252,0.077
Chrom12,226704535,2.27E+08,1.13E+08,35141,0.0148,0.0084,0.0229,0.057
Chrom12,226754536,2.27E+08,1.13E+08,32161,0.0115,0.0073,0.0168,0.048
Chrom12,226804537,2.27E+08,1.13E+08,31012,0.017,0.0045,0.0217,0.0489
Chrom12,226854538,2.27E+08,1.13E+08,37365,0.0131,0.0049,0.0183,0.0533
Chrom12,226904539,2.27E+08,1.13E+08,39221,0.0128,0.0071,0.0214,0.0663
Chrom12,226954540,2.27E+08,1.14E+08,40180,0.0117,0.0058,0.0265,0.1067
Chrom12,227004541,2.27E+08,1.14E+08,39205,0.0154,0.0054,0.0211,0.0522
Chrom12,227054542,2.27E+08,1.14E+08,39038,0.0133,0.0045,0.021,0.0678
Chrom12,227104543,2.27E+08,1.14E+08,36756,0.0132,0.0055,0.0258,0.0901
Chrom12,227154544,2.27E+08,1.14E+08,38364,0.0163,0.0068,0.022,0.0485
Chrom12,227204545,2.27E+08,1.14E+08,38508,0.0111,0.006,0.0158,0.049
Chrom12,227254546,2.27E+08,1.14E+08,31820,0.0122,0.0046,0.0199,0.0695
Chrom12,227304547,2.27E+08,1.14E+08,35568,0.0113,0.0051,0.0217,0.0863
Chrom12,227354548,2.27E+08,1.14E+08,37258,0.0168,0.0063,0.0226,0.0498
Chrom12,227404549,2.27E+08,1.14E+08,40900,0.01,0.005,0.0205,0.093
Chrom12,227454550,2.28E+08,1.14E+08,38512,0.0145,0.0052,0.0258,0.0807
Chrom12,227504551,2.28E+08,1.14E+08,38337,0.0152,0.0061,0.0283,0.0842
Chrom12,227554552,2.28E+08,1.14E+08,38684,0.0132,0.0041,0.0246,0.0881
Chrom12,227604553,2.28E+08,1.14E+08,40608,0.0099,0.0043,0.0228,0.1126
Chrom12,227654554,2.28E+08,1.14E+08,35238,0.0121,0.0059,0.0249,0.0943
