Chrom,start,end,mid,sites,pi_H.ant.Andes,pi_H.ant.Amaz,dxy_H.ant.Andes_H.ant.Amaz,Fst_H.ant.Andes_H.ant.Amaz
add,227604552,227654552,113827276,NA,NA,NA,NA,NA
add,227654553,227704553,113852276.5,NA,NA,NA,NA,NA
add,227704554,227754554,113877277,NA,NA,NA,NA,NA
add,227754555,227804555,113902277.5,NA,NA,NA,NA,NA
add,227804556,227854556,113927278,NA,NA,NA,NA,NA
add,227854557,227904557,113952278.5,NA,NA,NA,NA,NA
add,227904558,227954558,113977279,NA,NA,NA,NA,NA
add,227954559,228004559,114002279.5,NA,NA,NA,NA,NA
add,228004560,228054560,114027280,NA,NA,NA,NA,NA
add,228054561,228104561,114052280.5,NA,NA,NA,NA,NA
add,228104562,228154562,114077281,NA,NA,NA,NA,NA
add,228154563,228204563,114102281.5,NA,NA,NA,NA,NA
add,228204564,228254564,114127282,NA,NA,NA,NA,NA
add,228254565,228304565,114152282.5,NA,NA,NA,NA,NA
add,228304566,228354566,114177283,NA,NA,NA,NA,NA
add,228354567,228404567,114202283.5,NA,NA,NA,NA,NA
add,228404568,228454568,114227284,NA,NA,NA,NA,NA
add,228454569,228504569,114252284.5,NA,NA,NA,NA,NA
add,228504570,228554570,114277285,NA,NA,NA,NA,NA
add,228554571,228604571,114302285.5,NA,NA,NA,NA,NA
add,228604572,228654572,114327286,NA,NA,NA,NA,NA
add,228654573,228704573,114352286.5,NA,NA,NA,NA,NA
add,228704574,228754574,114377287,NA,NA,NA,NA,NA
add,228754575,228804575,114402287.5,NA,NA,NA,NA,NA
add,228804576,228854576,114427288,NA,NA,NA,NA,NA
add,228854577,228904577,114452288.5,NA,NA,NA,NA,NA
add,228904578,228954578,114477289,NA,NA,NA,NA,NA
add,228954579,229004579,114502289.5,NA,NA,NA,NA,NA
add,229004580,229054580,114527290,NA,NA,NA,NA,NA
add,229054581,229104581,114552290.5,NA,NA,NA,NA,NA
add,229104582,229154582,114577291,NA,NA,NA,NA,NA
add,229154583,229204583,114602291.5,NA,NA,NA,NA,NA
add,229204584,229254584,114627292,NA,NA,NA,NA,NA
add,229254585,229304585,114652292.5,NA,NA,NA,NA,NA
add,229304586,229354586,114677293,NA,NA,NA,NA,NA
add,229354587,229404587,114702293.5,NA,NA,NA,NA,NA
add,229404588,229454588,114727294,NA,NA,NA,NA,NA
add,229454589,229504589,114752294.5,NA,NA,NA,NA,NA
add,229504590,229554590,114777295,NA,NA,NA,NA,NA
add,229554591,229604591,114802295.5,NA,NA,NA,NA,NA
add,229604592,229654592,114827296,NA,NA,NA,NA,NA
add,229654593,229704593,114852296.5,NA,NA,NA,NA,NA
add,229704594,229754594,114877297,NA,NA,NA,NA,NA
add,229754595,229804595,114902297.5,NA,NA,NA,NA,NA
Chrom13,229804596,229854596,114927298,37472,0.0074,0.0085,0.0086,0.0416
Chrom13,229854597,229904597,114952298.5,36322,0.0069,0.0075,0.0076,0.028
Chrom13,229904598,229954598,114977299,37130,0.0063,0.0066,0.007,0.0407
Chrom13,229954599,230004599,115002299.5,37215,0.0043,0.0057,0.0054,0.0439
Chrom13,230004600,230054600,115027300,32200,0.0053,0.0063,0.0059,0.007
Chrom13,230054601,230104601,115052300.5,31907,0.0048,0.0055,0.0052,0.0065
Chrom13,230104602,230154602,115077301,34585,0.0065,0.0075,0.0074,0.0299
Chrom13,230154603,230204603,115102301.5,36773,0.0061,0.0074,0.0077,0.0643
Chrom13,230204604,230254604,115127302,33867,0.0069,0.009,0.0088,0.0557
Chrom13,230254605,230304605,115152302.5,38715,0.006,0.0083,0.0085,0.0876
Chrom13,230304606,230354606,115177303,35297,0.0098,0.0108,0.0112,0.0445
Chrom13,230354607,230404607,115202303.5,26811,0.0091,0.0103,0.0112,0.0727
Chrom13,230404608,230454608,115227304,18721,0.0076,0.0103,0.0102,0.0683
Chrom13,230454609,230504609,115252304.5,36552,0.0084,0.0101,0.0105,0.0614
Chrom13,230504610,230554610,115277305,30810,0.0064,0.009,0.0087,0.0615
Chrom13,230554611,230604611,115302305.5,33773,0.0073,0.0091,0.0092,0.0568
Chrom13,230604612,230654612,115327306,32584,0.0046,0.0062,0.0062,0.0711
Chrom13,230654613,230704613,115352306.5,39350,0.0044,0.0067,0.006,0.044
Chrom13,230704614,230754614,115377307,39952,0.0061,0.0071,0.0077,0.0754
Chrom13,230754615,230804615,115402307.5,40140,0.0066,0.0063,0.0071,0.0437
Chrom13,230804616,230854616,115427308,33677,0.0078,0.0093,0.0096,0.0586
Chrom13,230854617,230904617,115452308.5,36970,0.0059,0.0084,0.0083,0.0798
Chrom13,230904618,230954618,115477309,37172,0.0066,0.0083,0.0082,0.0502
Chrom13,230954619,231004619,115502309.5,38520,0.0076,0.0087,0.0096,0.0856
Chrom13,231004620,231054620,115527310,30394,0.0088,0.0101,0.0105,0.0547
Chrom13,231054621,231104621,115552310.5,39533,0.0066,0.0083,0.0081,0.0436
Chrom13,231104622,231154622,115577311,38321,0.0063,0.0088,0.0087,0.0713
Chrom13,231154623,231204623,115602311.5,35759,0.0067,0.0087,0.0086,0.0571
Chrom13,231204624,231254624,115627312,33835,0.0067,0.0082,0.0083,0.0534
Chrom13,231254625,231304625,115652312.5,39101,0.0066,0.0088,0.0086,0.0533
Chrom13,231304626,231354626,115677313,38063,0.0075,0.0098,0.0094,0.0409
Chrom13,231354627,231404627,115702313.5,39197,0.0042,0.0057,0.0057,0.075
Chrom13,231404628,231454628,115727314,36039,0.0034,0.0058,0.0059,0.1307
Chrom13,231454629,231504629,115752314.5,38171,0.0069,0.008,0.0088,0.0821
Chrom13,231504630,231554630,115777315,35168,0.0074,0.0093,0.0088,0.0283
Chrom13,231554631,231604631,115802315.5,37152,0.0075,0.0083,0.0087,0.0507
Chrom13,231604632,231654632,115827316,38144,0.0092,0.0098,0.0104,0.0457
Chrom13,231654633,231704633,115852316.5,37203,0.0063,0.008,0.0079,0.0505
Chrom13,231704634,231754634,115877317,38541,0.0056,0.0074,0.0074,0.0643
Chrom13,231754635,231804635,115902317.5,38999,0.0037,0.0067,0.0063,0.1005
Chrom13,231804636,231854636,115927318,38704,0.0067,0.0083,0.0087,0.0742
Chrom13,231854637,231904637,115952318.5,38130,0.007,0.0079,0.0081,0.0404
Chrom13,231904638,231954638,115977319,42329,0.0047,0.0055,0.0058,0.0604
Chrom13,231954639,232004639,116002319.5,38201,0.0046,0.0049,0.0051,0.0372
Chrom13,232004640,232054640,116027320,37133,0.0073,0.0085,0.0086,0.0446
Chrom13,232054641,232104641,116052320.5,36674,0.0065,0.0081,0.0085,0.0785
Chrom13,232104642,232154642,116077321,39820,0.0079,0.0084,0.0087,0.0365
Chrom13,232154643,232204643,116102321.5,38568,0.0061,0.0068,0.0068,0.0251
Chrom13,232204644,232254644,116127322,39254,0.0064,0.0075,0.0076,0.0507
Chrom13,232254645,232304645,116152322.5,41307,0.0035,0.0057,0.0058,0.1225
Chrom13,232304646,232354646,116177323,29756,0.0072,0.0081,0.0087,0.0658
Chrom13,232354647,232404647,116202323.5,35749,0.0062,0.0064,0.0068,0.0425
Chrom13,232404648,232454648,116227324,39394,0.0063,0.0075,0.0081,0.0793
Chrom13,232454649,232504649,116252324.5,39431,0.0067,0.0078,0.0081,0.0549
Chrom13,232504650,232554650,116277325,40094,0.0052,0.0064,0.0065,0.0573
Chrom13,232554651,232604651,116302325.5,38270,0.006,0.0088,0.0085,0.071
Chrom13,232604652,232654652,116327326,39036,0.0066,0.0083,0.0088,0.0868
Chrom13,232654653,232704653,116352326.5,38671,0.0059,0.0074,0.0072,0.0397
Chrom13,232704654,232754654,116377327,38055,0.0071,0.0086,0.0085,0.0374
Chrom13,232754655,232804655,116402327.5,40473,0.0061,0.0065,0.0067,0.0332
Chrom13,232804656,232854656,116427328,37862,0.0057,0.0078,0.0077,0.0653
Chrom13,232854657,232904657,116452328.5,35634,0.006,0.0072,0.007,0.0305
Chrom13,232904658,232954658,116477329,38806,0.0054,0.0079,0.0073,0.0492
Chrom13,232954659,233004659,116502329.5,41798,0.0048,0.008,0.0071,0.0534
Chrom13,233004660,233054660,116527330,39033,0.0064,0.0078,0.0081,0.0646
Chrom13,233054661,233104661,116552330.5,36493,0.0058,0.0077,0.008,0.0888
Chrom13,233104662,233154662,116577331,36138,0.0057,0.0085,0.0085,0.0935
Chrom13,233154663,233204663,116602331.5,34733,0.0051,0.0079,0.008,0.1032
Chrom13,233204664,233254664,116627332,38219,0.0055,0.0074,0.0077,0.0915
Chrom13,233254665,233304665,116652332.5,33642,0.0086,0.0106,0.011,0.0668
Chrom13,233304666,233354666,116677333,31229,0.0085,0.0108,0.0111,0.0704
Chrom13,233354667,233404667,116702333.5,36808,0.0041,0.0053,0.0056,0.092
Chrom13,233404668,233454668,116727334,36863,0.0056,0.0071,0.007,0.0472
Chrom13,233454669,233504669,116752334.5,40159,0.0059,0.0074,0.0072,0.0445
Chrom13,233504670,233554670,116777335,39397,0.0054,0.007,0.0068,0.0477
Chrom13,233554671,233604671,116802335.5,42305,0.0051,0.0061,0.0061,0.041
Chrom13,233604672,233654672,116827336,40665,0.0049,0.0056,0.0058,0.0513
Chrom13,233654673,233704673,116852336.5,39667,0.0056,0.0065,0.0065,0.0357
Chrom13,233704674,233754674,116877337,36287,0.0062,0.0075,0.0078,0.068
Chrom13,233754675,233804675,116902337.5,30412,0.0063,0.01,0.0099,0.104
Chrom13,233804676,233854676,116927338,31369,0.0094,0.011,0.0112,0.0462
Chrom13,233854677,233904677,116952338.5,28095,0.0104,0.0138,0.0143,0.0849
Chrom13,233904678,233954678,116977339,33126,0.0097,0.0115,0.0115,0.0421
Chrom13,233954679,234004679,117002339.5,39152,0.0054,0.0068,0.0072,0.084
Chrom13,234004680,234054680,117027340,39637,0.0059,0.0069,0.0077,0.0942
Chrom13,234054681,234104681,117052340.5,38146,0.0075,0.0082,0.0085,0.0427
Chrom13,234104682,234154682,117077341,37679,0.0071,0.0092,0.009,0.0533
Chrom13,234154683,234204683,117102341.5,39356,0.0066,0.0082,0.0087,0.0806
Chrom13,234204684,234254684,117127342,37885,0.0084,0.0096,0.01,0.0515
Chrom13,234254685,234304685,117152342.5,32776,0.0075,0.0091,0.0088,0.0302
Chrom13,234304686,234354686,117177343,37912,0.0098,0.0102,0.0107,0.0345
Chrom13,234354687,234404687,117202343.5,40317,0.0075,0.0076,0.0081,0.0385
Chrom13,234404688,234454688,117227344,38323,0.0064,0.0075,0.0074,0.0344
Chrom13,234454689,234504689,117252344.5,35247,0.0057,0.0066,0.0067,0.0474
Chrom13,234504690,234554690,117277345,34154,0.0036,0.0048,0.0052,0.104
Chrom13,234554691,234604691,117302345.5,36877,0.0046,0.0063,0.0064,0.0859
Chrom13,234604692,234654692,117327346,38077,0.0059,0.0069,0.0071,0.0491
Chrom13,234654693,234704693,117352346.5,35510,0.0071,0.0083,0.0083,0.0387
Chrom13,234704694,234754694,117377347,39312,0.0053,0.0071,0.0068,0.0489
Chrom13,234754695,234804695,117402347.5,38242,0.0058,0.008,0.0078,0.0654
Chrom13,234804696,234854696,117427348,37160,0.0052,0.0068,0.0071,0.0864
Chrom13,234854697,234904697,117452348.5,37336,0.0054,0.0074,0.0077,0.0937
Chrom13,234904698,234954698,117477349,32373,0.0069,0.0094,0.0096,0.0848
Chrom13,234954699,235004699,117502349.5,34649,0.0066,0.009,0.0089,0.0684
Chrom13,235004700,235054700,117527350,37300,0.0042,0.0057,0.0065,0.14
Chrom13,235054701,235104701,117552350.5,31860,0.004,0.0066,0.0067,0.1197
Chrom13,235104702,235154702,117577351,39517,0.0052,0.0068,0.007,0.0757
Chrom13,235154703,235204703,117602351.5,33107,0.0086,0.0096,0.0097,0.0331
Chrom13,235204704,235254704,117627352,36026,0.0067,0.0077,0.0076,0.0276
Chrom13,235254705,235304705,117652352.5,35636,0.0064,0.0079,0.0075,0.0237
Chrom13,235304706,235354706,117677353,36780,0.0071,0.0082,0.0085,0.0558
Chrom13,235354707,235404707,117702353.5,33683,0.0066,0.0078,0.0082,0.0631
Chrom13,235404708,235454708,117727354,39331,0.0058,0.006,0.0065,0.0517
Chrom13,235454709,235504709,117752354.5,39635,0.0074,0.0092,0.009,0.0449
Chrom13,235504710,235554710,117777355,40127,0.0049,0.0074,0.0069,0.0597
Chrom13,235554711,235604711,117802355.5,39439,0.0064,0.0071,0.0078,0.0767
Chrom13,235604712,235654712,117827356,40465,0.0064,0.0072,0.0076,0.0593
Chrom13,235654713,235704713,117852356.5,36346,0.0048,0.0049,0.0052,0.0341
Chrom13,235704714,235754714,117877357,37451,0.0052,0.0064,0.0069,0.0883
Chrom13,235754715,235804715,117902357.5,38620,0.0057,0.007,0.0071,0.0607
Chrom13,235804716,235854716,117927358,38225,0.0072,0.0095,0.0089,0.0322
Chrom13,235854717,235904717,117952358.5,35916,0.0058,0.0084,0.0087,0.1018
Chrom13,235904718,235954718,117977359,37023,0.0073,0.0084,0.0093,0.0883
Chrom13,235954719,236004719,118002359.5,40864,0.0042,0.0064,0.0062,0.085
Chrom13,236004720,236054720,118027360,42692,0.0045,0.0053,0.0056,0.077
Chrom13,236054721,236104721,118052360.5,39523,0.0065,0.0071,0.0081,0.0916
Chrom13,236104722,236154722,118077361,39188,0.0038,0.0056,0.0053,0.0676
Chrom13,236154723,236204723,118102361.5,42521,0.0035,0.0058,0.0056,0.0936
Chrom13,236204724,236254724,118127362,40962,0.0044,0.0063,0.0062,0.0727
Chrom13,236254725,236304725,118152362.5,38945,0.0054,0.0068,0.0068,0.0545
Chrom13,236304726,236354726,118177363,34928,0.0043,0.0073,0.0066,0.0686
Chrom13,236354727,236404727,118202363.5,29449,0.008,0.0107,0.0104,0.0549
Chrom13,236404728,236454728,118227364,38297,0.0054,0.0073,0.0076,0.0911
Chrom13,236454729,236504729,118252364.5,38906,0.0053,0.008,0.0079,0.0875
Chrom13,236504730,236554730,118277365,34726,0.0061,0.0082,0.008,0.0554
Chrom13,236554731,236604731,118302365.5,37417,0.0054,0.0086,0.0087,0.1125
Chrom13,236604732,236654732,118327366,39642,0.0055,0.0068,0.0072,0.0808
Chrom13,236654733,236704733,118352366.5,35655,0.0058,0.0075,0.0073,0.0474
Chrom13,236704734,236754734,118377367,40779,0.0035,0.005,0.005,0.0852
Chrom13,236754735,236804735,118402367.5,38166,0.0044,0.0063,0.0057,0.0335
Chrom13,236804736,236854736,118427368,36505,0.0047,0.0075,0.007,0.0693
Chrom13,236854737,236904737,118452368.5,25514,0.0096,0.0109,0.0109,0.0302
Chrom13,236904738,236954738,118477369,36677,0.0063,0.009,0.01,0.1374
Chrom13,236954739,237004739,118502369.5,38174,0.0055,0.0063,0.0069,0.0798
Chrom13,237004740,237054740,118527370,37489,0.005,0.0069,0.0075,0.1181
Chrom13,237054741,237104741,118552370.5,37684,0.0042,0.0056,0.0058,0.0857
Chrom13,237104742,237154742,118577371,38099,0.0051,0.0066,0.0071,0.0937
Chrom13,237154743,237204743,118602371.5,37608,0.0042,0.007,0.0064,0.0712
Chrom13,237204744,237254744,118627372,38660,0.0059,0.0082,0.0076,0.0418
Chrom13,237254745,237304745,118652372.5,36608,0.005,0.0079,0.0072,0.054
Chrom13,237304746,237354746,118677373,34726,0.007,0.0087,0.0092,0.0823
Chrom13,237354747,237404747,118702373.5,35666,0.006,0.0071,0.0076,0.0761
Chrom13,237404748,237454748,118727374,41687,0.0048,0.0052,0.006,0.0945
Chrom13,237454749,237504749,118752374.5,39265,0.0035,0.0055,0.0061,0.1589
Chrom13,237504750,237554750,118777375,38770,0.0052,0.0066,0.0069,0.0787
Chrom13,237554751,237604751,118802375.5,39702,0.0054,0.0069,0.0069,0.0565
Chrom13,237604752,237654752,118827376,39059,0.0052,0.0083,0.0081,0.0961
Chrom13,237654753,237704753,118852376.5,39205,0.0061,0.0068,0.0076,0.0807
Chrom13,237704754,237754754,118877377,37053,0.0061,0.0078,0.0079,0.0632
Chrom13,237754755,237804755,118902377.5,36153,0.006,0.0083,0.008,0.0594
Chrom13,237804756,237854756,118927378,38314,0.0045,0.0072,0.0073,0.1164
Chrom13,237854757,237904757,118952378.5,35088,0.0069,0.0083,0.0089,0.0813
Chrom13,237904758,237954758,118977379,29900,0.0091,0.0088,0.0094,0.0249
Chrom13,237954759,238004759,119002379.5,29811,0.0061,0.0088,0.0083,0.0517
Chrom13,238004760,238054760,119027380,38731,0.0048,0.007,0.0071,0.0962
Chrom13,238054761,238104761,119052380.5,40768,0.0038,0.0045,0.0047,0.062
Chrom13,238104762,238154762,119077381,38712,0.0045,0.006,0.0061,0.0755
Chrom13,238154763,238204763,119102381.5,41296,0.0055,0.006,0.0065,0.0614
Chrom13,238204764,238254764,119127382,40317,0.0037,0.0064,0.0064,0.1224
Chrom13,238254765,238304765,119152382.5,40400,0.0056,0.0069,0.0074,0.0866
Chrom13,238304766,238354766,119177383,40245,0.0071,0.0077,0.0084,0.0651
Chrom13,238354767,238404767,119202383.5,39016,0.0062,0.0074,0.0081,0.0882
Chrom13,238404768,238454768,119227384,36395,0.0046,0.0051,0.0055,0.0647
Chrom13,238454769,238504769,119252384.5,29501,0.0064,0.0084,0.0081,0.0429
Chrom13,238504770,238554770,119277385,24330,0.0062,0.0087,0.0084,0.0629
Chrom13,238554771,238604771,119302385.5,37555,0.0035,0.0069,0.0061,0.0782
Chrom13,238604772,238654772,119327386,37431,0.0047,0.0044,0.0051,0.056
Chrom13,238654773,238704773,119352386.5,41041,0.0057,0.0059,0.0064,0.0478
Chrom13,238704774,238754774,119377387,41517,0.0044,0.0048,0.005,0.0428
Chrom13,238754775,238804775,119402387.5,42196,0.003,0.0042,0.0048,0.1457
Chrom13,238804776,238854776,119427388,39476,0.0042,0.005,0.005,0.042
Chrom13,238854777,238904777,119452388.5,34447,0.0034,0.0051,0.0049,0.0703
Chrom13,238904778,238954778,119477389,38431,0.0054,0.0067,0.0064,0.0298
Chrom13,238954779,239004779,119502389.5,40958,0.0051,0.0051,0.0054,0.0302
Chrom13,239004780,239054780,119527390,36391,0.0056,0.0068,0.0067,0.0421
Chrom13,239054781,239104781,119552390.5,26905,0.0088,0.0088,0.0096,0.045
Chrom13,239104782,239154782,119577391,37478,0.0063,0.0069,0.007,0.0289
Chrom13,239154783,239204783,119602391.5,37733,0.0077,0.0093,0.0094,0.0547
Chrom13,239204784,239254784,119627392,33284,0.0081,0.0103,0.0106,0.0743
Chrom13,239254785,239304785,119652392.5,32513,0.0084,0.0103,0.0103,0.0496
Chrom13,239304786,239354786,119677393,33099,0.0074,0.0089,0.0088,0.042
Chrom13,239354787,239404787,119702393.5,27785,0.0081,0.01,0.0101,0.0523
Chrom13,239404788,239454788,119727394,32717,0.0062,0.0081,0.0085,0.0894
Chrom13,239454789,239504789,119752394.5,36547,0.0075,0.0094,0.0094,0.0527
Chrom13,239504790,239554790,119777395,38332,0.0079,0.009,0.0092,0.0414
Chrom13,239554791,239604791,119802395.5,35560,0.0061,0.0087,0.0086,0.0788
Chrom13,239604792,239654792,119827396,34925,0.0077,0.0078,0.0086,0.0569
Chrom13,239654793,239704793,119852396.5,39876,0.0065,0.0087,0.0087,0.0722
Chrom13,239704794,239754794,119877397,36874,0.0071,0.0086,0.0089,0.0622
Chrom13,239754795,239804795,119902397.5,35498,0.0052,0.0067,0.0067,0.0608
Chrom13,239804796,239854796,119927398,38740,0.0051,0.006,0.006,0.0392
Chrom13,239854797,239904797,119952398.5,37326,0.0055,0.0081,0.0078,0.074
Chrom13,239904798,239954798,119977399,38374,0.0064,0.0086,0.0081,0.039
Chrom13,239954799,240004799,120002399.5,39683,0.0056,0.0083,0.0081,0.0774
Chrom13,240004800,240054800,120027400,35486,0.0054,0.0069,0.007,0.0628
Chrom13,240054801,240104801,120052400.5,37925,0.0072,0.0079,0.0083,0.0455
Chrom13,240104802,240154802,120077401,36943,0.007,0.0075,0.0081,0.0521
Chrom13,240154803,240204803,120102401.5,38393,0.0065,0.008,0.0079,0.0411
Chrom13,240204804,240254804,120127402,34844,0.0062,0.0081,0.0087,0.1028
Chrom13,240254805,240304805,120152402.5,35571,0.0056,0.0084,0.008,0.0711
Chrom13,240304806,240354806,120177403,32493,0.0059,0.0088,0.0092,0.1142
Chrom13,240354807,240404807,120202403.5,29208,0.0062,0.0067,0.007,0.038
Chrom13,240404808,240454808,120227404,36133,0.0066,0.0079,0.0084,0.0739
Chrom13,240454809,240504809,120252404.5,36939,0.0069,0.0088,0.0088,0.0581
Chrom13,240504810,240554810,120277405,36446,0.0054,0.0068,0.0071,0.0789
Chrom13,240554811,240604811,120302405.5,40757,0.0036,0.0055,0.0055,0.0935
Chrom13,240604812,240654812,120327406,33384,0.0041,0.006,0.006,0.0887
Chrom13,240654813,240704813,120352406.5,36776,0.0057,0.0076,0.0077,0.0736
Chrom13,240704814,240754814,120377407,38696,0.0061,0.0081,0.0084,0.0832
Chrom13,240754815,240804815,120402407.5,39831,0.0052,0.008,0.0078,0.0835
Chrom13,240804816,240854816,120427408,38653,0.0048,0.0076,0.0072,0.0756
Chrom13,240854817,240904817,120452408.5,37937,0.0077,0.009,0.0092,0.0505
Chrom13,240904818,240954818,120477409,28672,0.0071,0.0089,0.009,0.0585
Chrom13,240954819,241004819,120502409.5,34677,0.0075,0.0106,0.011,0.0982
Chrom13,241004820,241054820,120527410,35014,0.0058,0.0085,0.0085,0.0872
Chrom13,241054821,241104821,120552410.5,33125,0.0061,0.0087,0.0088,0.0887
Chrom13,241104822,241154822,120577411,34797,0.0052,0.0084,0.0082,0.0973
Chrom13,241154823,241204823,120602411.5,30953,0.0076,0.01,0.0105,0.0905
Chrom13,241204824,241254824,120627412,35128,0.0047,0.0086,0.0078,0.081
Chrom13,241254825,241304825,120652412.5,33825,0.0053,0.0075,0.0072,0.0652
Chrom13,241304826,241354826,120677413,33732,0.0054,0.0095,0.0097,0.1353
Chrom13,241354827,241404827,120702413.5,38679,0.0067,0.0089,0.0093,0.0858
Chrom13,241404828,241454828,120727414,30586,0.0046,0.0083,0.008,0.115
Chrom13,241454829,241504829,120752414.5,28153,0.0039,0.0071,0.0075,0.1623
Chrom13,241504830,241554830,120777415,32934,0.0036,0.0079,0.0081,0.1763
Chrom13,241554831,241604831,120802415.5,28211,0.004,0.0077,0.0074,0.1257
Chrom13,241604832,241654832,120827416,27685,0.0021,0.0078,0.0117,0.4252
Chrom13,241654833,241704833,120852416.5,23966,0.0018,0.0088,0.009,0.2769
Chrom13,241704834,241754834,120877417,38475,0.0045,0.0081,0.0084,0.1522
Chrom13,241754835,241804835,120902417.5,38728,0.0052,0.0073,0.007,0.0594
Chrom13,241804836,241854836,120927418,37113,0.0076,0.0105,0.0112,0.1074
Chrom13,241854837,241904837,120952418.5,37746,0.0064,0.0077,0.0078,0.0501
Chrom13,241904838,241954838,120977419,35048,0.0063,0.008,0.0081,0.062
Chrom13,241954839,242004839,121002419.5,38869,0.0059,0.0078,0.0084,0.1059
Chrom13,242004840,242054840,121027420,35116,0.0065,0.0098,0.0101,0.1139
Chrom13,242054841,242104841,121052420.5,39649,0.0055,0.0069,0.007,0.0592
Chrom13,242104842,242154842,121077421,37751,0.0065,0.0098,0.0096,0.084
Chrom13,242154843,242204843,121102421.5,35173,0.0065,0.0089,0.0084,0.0431
Chrom13,242204844,242254844,121127422,30989,0.0059,0.0075,0.0079,0.0904
